#{"t_start": 1727524353.952538, "env_id": "BipedalWalker-v3"}
r,l,t
-123.364301,132,1595.291082
-115.967395,81,1595.317384
-96.885011,101,1595.349374
-97.298878,112,1595.384629
-97.451602,109,1595.41823
-97.001934,104,1595.733994
-104.081309,195,1595.804492
-119.164949,124,1595.853137
-96.504847,96,1595.891175
-97.617486,115,1595.935876
-99.998912,136,1595.988306
-104.00574,125,1596.033934
-97.244594,106,1596.072523
-96.727631,102,1596.108838
-96.249021,94,1596.141602
-97.203542,105,1596.177677
-116.484947,81,1596.204699
-103.555317,142,1596.250393
-97.798434,114,1596.28731
-96.090786,102,1596.319986
-96.999456,96,1596.350239
-97.694903,116,1596.386806
-98.23914,108,1596.419792
-96.610327,101,1596.733917
-103.48566,129,1596.782548
-103.917439,184,1596.850637
-116.993707,121,1596.898247
-96.919346,97,1596.936349
-101.152285,170,1597.001598
-96.81514,104,1597.039889
-121.695538,138,1597.089301
-97.140856,104,1597.125186
-106.041521,364,1597.238617
-102.745909,131,1597.280046
-105.044329,167,1597.331053
-96.946822,111,1597.366279
-97.894806,110,1597.400844
-98.226864,106,1597.724916
-103.33277,177,1597.791069
-122.975089,109,1597.834091
-103.708219,160,1597.894068
-97.578362,112,1597.93897
-74.353194,1600,1598.740792
-98.057225,104,1598.781596
-97.13309,100,1598.820351
-97.016729,108,1598.862246
-96.573602,105,1598.904747
-98.952722,100,1598.944428
-33.797304,1600,1599.731624
-118.054063,110,1599.774665
-56.378934,1600,1600.347972
-97.405385,110,1600.381264
-97.96876,119,1600.706113
-96.725208,111,1600.748242
-96.425171,104,1600.789346
-96.592793,108,1600.831078
-96.984271,117,1600.876395
-96.796521,111,1600.919381
-96.586856,111,1600.961701
-99.52483,140,1601.011689
-96.648976,108,1601.050091
-96.344736,108,1601.08726
-96.395088,107,1601.123999
-97.469226,105,1601.158642
-97.946995,126,1601.200388
-121.636179,143,1601.24568
-97.15651,112,1601.280863
-97.854781,108,1601.314589
-97.882538,116,1601.350622
-97.879905,114,1601.3851
-96.885867,115,1601.70581
-98.196913,116,1601.75039
-96.74724,105,1601.791518
-97.282283,113,1601.83605
-96.518852,108,1601.878576
-96.362144,112,1601.922631
-106.065119,77,1601.952591
-105.101362,177,1602.016697
-96.579592,102,1602.053275
-96.659348,108,1602.09095
-97.515251,113,1602.129171
-96.872013,114,1602.166732
-96.751053,103,1602.200591
-97.14421,103,1602.234459
-97.529008,109,1602.268845
-98.169243,119,1602.30656
-98.153781,120,1602.34401
-97.191607,98,1602.3742
-97.08111,109,1602.692889
-97.22392,107,1602.733691
-97.405848,106,1602.775077
-97.54999,114,1602.81969
-100.088758,131,1602.870195
-96.53245,110,1602.913569
-97.344677,107,1602.954597
-97.285416,106,1602.994377
-97.057357,110,1603.035585
-97.644099,122,1603.078223
-97.211483,101,1603.112987
-96.950311,116,1603.152094
-97.322186,105,1603.186137
-97.508415,116,1603.223374
-99.873303,131,1603.263978
-97.312529,123,1603.30197
-97.177382,107,1603.335369
-97.587629,123,1603.373302
-97.815756,110,1603.694216
-96.826147,115,1603.738963
-98.594722,114,1603.783242
-133.563582,225,1603.868646
-97.387225,109,1603.911126
-98.345248,106,1603.952759
-97.700867,104,1603.990911
-99.324621,116,1604.033233
-98.843476,116,1604.073272
-97.114911,107,1604.110865
-99.232743,132,1604.154966
-97.161455,106,1604.190381
-98.059116,117,1604.228803
-97.713373,105,1604.26205
-99.59915,118,1604.298999
-99.546402,119,1604.336553
-97.504521,110,1604.370014
-62.718576,1600,1605.244061
-98.818737,119,1605.281501
-97.803849,103,1605.31397
-100.123706,121,1605.351103
-98.016558,112,1605.385122
-100.745121,122,1605.704388
-98.561002,119,1605.748338
-97.671426,135,1605.800138
-98.324882,112,1605.843726
-99.270508,112,1605.88682
-97.275842,135,1605.939175
-97.726049,100,1605.976917
-101.255141,124,1606.022143
-99.177199,114,1606.061974
-97.603557,100,1606.097264
-101.113091,130,1606.140769
-98.772362,112,1606.177564
-100.804711,125,1606.2182
-99.627925,118,1606.255228
-100.635725,129,1606.295196
-99.464237,117,1606.331791
-101.525336,127,1606.369955
-102.574903,140,1606.695795
-99.292808,119,1606.739963
-99.59252,121,1606.786828
-100.499148,118,1606.832446
-99.026301,113,1606.877382
-100.077645,127,1606.926428
-98.28508,102,1606.964575
-100.163773,117,1607.00706
-98.586956,112,1607.04689
-98.723723,114,1607.08589
-99.207685,112,1607.124087
-103.036342,125,1607.164115
-98.16235,114,1607.201564
-99.850698,113,1607.23783
-98.315487,117,1607.274434
-99.771788,116,1607.310442
-99.472927,118,1607.347177
-98.483715,115,1607.381939
-99.72504,113,1607.700822
-100.316602,118,1607.749519
-99.896391,122,1607.79666
-98.542802,115,1607.841056
-98.876285,119,1607.886957
-101.681841,130,1607.936724
-98.497837,109,1607.976615
-100.16039,138,1608.02524
-101.472496,120,1608.066207
-98.657523,111,1608.103948
-102.815906,179,1608.16113
-118.665145,110,1608.196619
-100.3414,122,1608.234088
-99.290015,118,1608.270156
-100.75063,128,1608.309523
-98.985337,117,1608.344757
-99.533887,116,1608.662863
-100.439372,120,1608.706293
-100.204286,113,1608.750215
-98.154222,114,1608.794306
-97.672341,109,1608.83682
-100.513987,125,1608.885134
-98.683173,102,1608.925086
-100.52617,121,1608.969436
-100.854048,120,1609.012726
-100.997924,114,1609.052053
-100.939597,123,1609.093572
-100.121883,118,1609.132268
-98.326518,113,1609.168892
-100.787684,120,1609.20756
-101.482377,123,1609.245738
-100.895297,161,1609.295459
-97.504863,116,1609.331266
-100.903648,125,1609.649714
-98.91072,119,1609.693061
-98.225488,103,1609.73309
-98.197683,112,1609.776583
-98.851767,117,1609.821662
-99.558891,111,1609.865119
-98.853531,115,1609.909487
-99.447792,110,1609.949723
-98.129552,112,1609.990491
-98.669586,121,1610.032165
-98.390352,102,1610.067231
-97.23114,112,1610.104392
-98.07238,108,1610.139631
-98.739136,123,1610.179519
-98.441856,104,1610.212181
-63.72987,1600,1611.074948
-98.36232,154,1611.126496
-124.102075,161,1611.178611
-101.109819,133,1611.220297
-101.223069,137,1611.263032
-104.691569,169,1611.313199
-134.740886,251,1611.674194
-100.916921,178,1611.742142
-101.624908,129,1611.792395
-100.730477,131,1611.843098
-118.572048,170,1611.909686
-104.01348,279,1612.011809
-96.183759,171,1612.070669
-100.447618,127,1612.111646
-103.790408,167,1612.165305
-118.253251,190,1612.225282
-107.922381,157,1612.27385
-100.941873,131,1612.313621
-101.268002,128,1612.632133
-117.998788,176,1612.696131
-99.473081,125,1612.744882
-100.465736,210,1612.823987
-124.965579,144,1612.879869
-100.293621,126,1612.926846
-101.517597,132,1612.974781
-102.072615,132,1613.020151
-100.171152,130,1613.064877
-110.862412,160,1613.11634
-101.555644,152,1613.16546
-123.869577,137,1613.208118
-100.183767,118,1613.245019
-98.896003,146,1613.290005
-100.203869,127,1613.328302
-101.183777,149,1613.667691
-120.444367,151,1613.728312
-102.692223,265,1613.827785
-118.631954,119,1613.874928
-99.71001,118,1613.920519
-124.921532,161,1613.978897
-106.543889,152,1614.032049
-117.483128,120,1614.073391
-123.592229,117,1614.112488
-101.555158,131,1614.154601
-117.772997,177,1614.210802
-117.58747,109,1614.245217
-99.602707,147,1614.290483
-100.475034,127,1614.329118
-100.023663,125,1614.654662
-100.123434,123,1614.701519
-115.270089,185,1614.77275
-99.894826,149,1614.830035
-119.873461,139,1614.884757
-112.635993,161,1614.94277
-100.074357,124,1614.986446
-99.415714,136,1615.032793
-98.497026,125,1615.074515
-99.7759,130,1615.116556
-100.093788,116,1615.153871
-122.687618,136,1615.196542
-98.239628,136,1615.238789
-99.399609,123,1615.276481
-101.82606,228,1615.628349
-103.500473,348,1615.754617
-100.322871,125,1615.803071
-107.558562,154,1615.862239
-102.155542,170,1615.923396
-100.072904,117,1615.965096
-99.508713,127,1616.008545
-100.051886,123,1616.049996
-99.205979,122,1616.08962
-102.842667,157,1616.139951
-100.304053,137,1616.182168
-100.630551,122,1616.220402
-100.102618,123,1616.25808
-98.768411,121,1616.294421
-60.481673,1600,1617.147788
-99.71356,125,1617.186686
-97.892721,128,1617.225908
-100.621067,132,1617.265717
-100.242621,140,1617.588442
-103.521393,105,1617.625702
-103.099005,150,1617.680366
-102.946687,129,1617.72905
-103.467223,135,1617.779744
-104.567711,184,1617.847859
-103.520131,124,1617.891692
-103.585856,160,1617.946792
-61.93903,1600,1618.770317
-115.179907,102,1618.810901
-124.366765,109,1618.850987
-124.343307,105,1618.889443
-123.507315,113,1618.928097
-122.819114,108,1618.965618
-125.081451,243,1619.043714
-116.632512,107,1619.078755
-115.053359,132,1619.119491
-123.507701,101,1619.151571
-114.078475,124,1619.189406
-116.789917,150,1619.233596
-119.722458,99,1619.542842
-125.22497,125,1619.588434
-124.477634,166,1619.657455
-93.053992,337,1619.787079
-94.971912,427,1619.934109
-124.692691,125,1619.975779
-89.480594,248,1620.055016
-96.191309,351,1620.16315
-127.756555,155,1620.2091
-125.317396,129,1620.526537
-123.861411,96,1620.561738
-92.634399,203,1620.638825
-121.968859,199,1620.714931
-129.549835,174,1620.781448
-119.385128,74,1620.809529
-28.078748,1600,1621.637821
-126.202335,138,1621.690982
-125.52495,167,1621.754163
-120.958293,1138,1622.109495
-35.356177,1600,1622.916319
-105.126292,181,1622.972412
-117.456754,199,1623.032446
-105.804445,264,1623.109026
-118.91416,162,1623.440654
-105.695239,230,1623.524581
-129.853527,180,1623.593546
-122.494428,140,1623.647381
-38.929053,1600,1624.475905
-116.38042,204,1624.553176
-105.098147,192,1624.62511
-127.007435,167,1624.687036
-119.187702,191,1624.754521
-104.361765,141,1624.800723
-125.776564,128,1624.842598
-126.430456,113,1624.879164
-124.280121,116,1624.916728
-120.150553,98,1624.947812
-113.098273,244,1625.022082
-118.878181,196,1625.080813
-124.750171,129,1625.400891
-118.755617,106,1625.439433
-124.312418,121,1625.485365
-118.942013,93,1625.521836
-120.926798,116,1625.56691
-122.206093,124,1625.615031
-123.298269,92,1625.650383
-127.114213,113,1625.691501
-126.272746,106,1625.729322
-122.052545,126,1625.771994
-127.82331,151,1625.821981
-104.476649,185,1625.878844
-119.796511,195,1625.939551
-125.88315,117,1625.9753
-106.994456,251,1626.048613
-124.012574,137,1626.365948
-103.010741,186,1626.430609
-118.855186,216,1626.512502
-117.513262,111,1626.554956
-118.655867,177,1626.620345
-118.937857,99,1626.656368
-117.272985,112,1626.696238
-107.960409,337,1626.804823
-124.092572,116,1626.84187
-118.750207,135,1626.88371
-122.641076,145,1626.927951
-106.973692,229,1626.997512
-39.126206,1600,1627.816469
-125.658296,123,1627.85558
-105.351175,190,1627.912331
-104.270533,224,1627.977445
-119.081209,145,1628.304082
-103.556506,173,1628.365973
-116.099906,136,1628.417654
-118.2564,118,1628.462955
-104.249767,222,1628.543417
-103.534281,164,1628.600521
-103.24086,128,1628.643931
-120.841447,98,1628.679109
-127.916931,156,1628.730867
-109.010138,354,1628.83925
-94.111821,384,1628.955124
-104.248162,134,1629.280544
-118.283616,100,1629.317713
-38.009553,1600,1629.873237
-38.644483,1600,1630.729698
-112.962784,87,1630.760152
-117.197591,110,1630.796812
-126.402054,162,1630.849341
-103.997157,103,1630.880683
-116.177299,99,1630.911818
-39.283298,1600,1631.735754
-115.275398,118,1631.773974
-103.746916,132,1631.813427
-103.47494,114,1631.848641
-123.769616,167,1631.899532
-103.703526,131,1632.228725
-108.242496,368,1632.363688
-104.06898,181,1632.435355
-117.291224,139,1632.486807
-116.403988,130,1632.533441
-121.432367,164,1632.588937
-119.909712,119,1632.629143
-120.600125,170,1632.683229
-122.046418,198,1632.74403
-126.785838,141,1632.787466
-102.901557,86,1632.814414
-103.811524,202,1632.872669
-117.40184,124,1633.192892
-120.214689,151,1633.247388
-120.373202,135,1633.298883
-104.068081,175,1633.363997
-103.373078,148,1633.419555
-103.4955,138,1633.469357
-102.736014,111,1633.508978
-102.606223,89,1633.539684
-120.037616,237,1633.617415
-41.78682,1600,1634.420588
-42.114775,1600,1635.200916
-40.221488,1600,1635.71811
-104.207846,177,1636.054085
-115.679704,125,1636.09994
-122.100696,185,1636.170722
-115.804179,117,1636.219014
-115.019798,126,1636.268883
-103.28904,123,1636.314581
-103.987774,169,1636.377902
-120.109222,184,1636.44945
-123.768172,176,1636.517812
-116.079005,134,1636.564494
-37.374273,1600,1637.396371
-103.067915,135,1637.442032
-122.174687,165,1637.497385
-104.38751,177,1637.553471
-40.514436,1600,1638.368849
-103.34279,100,1638.403369
-123.082151,164,1638.458428
-103.278007,145,1638.503856
-103.069239,117,1638.541402
-104.553345,198,1638.600597
-103.686475,130,1638.642738
-103.601414,119,1638.679211
-103.746684,121,1638.995738
-103.138454,98,1639.030931
-102.86848,91,1639.06515
-103.397956,117,1639.109251
-102.426796,89,1639.143404
-102.756802,103,1639.182591
-119.556494,145,1639.241218
-101.998785,115,1639.287351
-102.442254,101,1639.330035
-102.048432,122,1639.381762
-102.410805,143,1639.44895
-102.766516,105,1639.489963
-102.369535,142,1639.542928
-102.668736,141,1639.592925
-101.479218,137,1639.643773
-102.713017,124,1639.691693
-101.661103,116,1639.733883
-103.00154,117,1640.072839
-102.992547,153,1640.130903
-104.092748,157,1640.189862
-103.937585,184,1640.26042
-102.943029,143,1640.31618
-103.479085,146,1640.370673
-103.504403,197,1640.442573
-102.512762,146,1640.492725
-103.754658,169,1640.548574
-104.026033,207,1640.613308
-103.20799,135,1640.655174
-103.621094,134,1640.696673
-38.516569,1600,1641.521161
-103.382069,109,1641.556605
-123.561686,170,1641.61048
-124.264409,177,1641.664769
-103.476087,126,1641.703168
-103.382821,108,1641.735974
-103.30531,122,1642.068137
-38.439543,1600,1642.60527
-115.843937,116,1642.641641
-103.532601,150,1642.686866
-103.512788,158,1643.017524
-103.776462,133,1643.065938
-103.904043,149,1643.121437
-103.730229,139,1643.174606
-105.013129,106,1643.215829
-104.622593,201,1643.289511
-136.0471,215,1643.364938
-104.833763,123,1643.406796
-103.477959,133,1643.452237
-103.848523,167,1643.505906
-103.192449,114,1643.543651
-104.288973,165,1643.594765
-103.86392,171,1643.645721
-103.887914,170,1643.978467
-131.048708,180,1644.044369
-103.839733,100,1644.082442
-103.831552,128,1644.130813
-103.353716,196,1644.204014
-133.157772,194,1644.276095
-104.054633,120,1644.318614
-141.789344,459,1644.467642
-91.908393,1600,1645.38249
-119.627343,107,1645.420564
-120.962972,105,1645.457854
-119.985298,88,1645.48889
-103.713622,158,1645.538553
-104.097543,157,1645.58777
-123.193421,98,1645.620869
-115.572729,124,1645.66173
-105.188072,210,1645.728706
-122.161631,93,1646.069626
-103.048644,119,1646.115305
-103.463643,132,1646.164511
-104.674269,115,1646.210236
-103.411011,134,1646.264856
-103.465181,108,1646.306845
-103.645215,111,1646.348736
-103.704071,85,1646.379684
-127.113119,264,1646.470085
-103.75601,99,1646.503917
-102.834375,107,1646.53844
-109.728319,431,1646.667869
-104.056064,101,1646.698845
-103.731881,114,1646.733434
-102.786873,96,1646.762127
-103.385665,137,1647.090761
-103.269128,131,1647.140589
-102.658822,78,1647.17099
-116.303546,131,1647.220835
-103.255523,125,1647.267881
-104.808232,271,1647.364906
-103.898507,156,1647.418187
-103.164509,118,1647.458523
-103.712201,124,1647.501654
-104.391715,108,1647.537008
-134.636382,246,1647.615913
-103.582631,185,1647.671074
-103.352669,118,1647.707071
-103.774997,151,1648.035362
-39.532545,1600,1648.575742
-129.179968,237,1648.648901
-37.714468,1600,1649.477647
-104.226866,181,1649.535341
-103.286044,113,1649.570272
-103.260593,150,1649.615562
-103.317839,152,1649.661064
-37.922647,1600,1650.480182
-118.897107,988,1651.083551
-102.979158,120,1651.128667
-102.49361,159,1651.188135
-102.805377,112,1651.228491
-122.820753,141,1651.278551
-103.074406,133,1651.323489
-111.10543,595,1651.504168
-102.785719,115,1651.539524
-103.447385,142,1651.581275
-115.119827,107,1651.900267
-102.781404,113,1651.942092
-103.551938,148,1651.998189
-103.237363,143,1652.055278
-103.264715,132,1652.105481
-103.117854,156,1652.161303
-103.51945,123,1652.204951
-104.606293,168,1652.261337
-103.152646,112,1652.298866
-103.7307,110,1652.334014
-102.947011,114,1652.369985
-103.604405,159,1652.418762
-102.974092,115,1652.454181
-103.568485,153,1652.50054
-103.948872,111,1652.533571
-102.737648,119,1652.852168
-103.719627,144,1652.902874
-103.349689,134,1652.953076
-103.559074,158,1653.011943
-103.664151,134,1653.062507
-104.576053,216,1653.140046
-104.635944,234,1653.219513
-103.646731,167,1653.274136
-116.284479,123,1653.314581
-102.426213,150,1653.361825
-103.137011,148,1653.407043
-103.900776,161,1653.455334
-122.131077,1278,1654.169455
-118.167765,168,1654.225297
-104.249139,206,1654.290082
-120.501566,161,1654.34126
-103.022199,157,1654.388971
-124.174697,1391,1655.136558
-116.912662,145,1655.185851
-33.668032,1600,1655.982074
-102.965344,155,1656.036627
-102.737527,152,1656.088318
-102.838034,151,1656.137998
-103.62908,246,1656.213697
-103.733504,187,1656.270378
-104.361024,297,1656.356804
-103.723044,103,1656.386914
-103.686415,120,1656.710108
-103.068328,123,1656.755351
-103.19159,135,1656.806551
-103.046683,129,1656.855101
-103.342015,107,1656.895373
-117.826091,190,1656.96427
-113.119791,723,1657.19158
-103.610286,110,1657.225466
-102.916946,160,1657.273241
-103.36776,147,1657.317389
-103.403683,145,1657.642432
-115.086868,125,1657.687938
-103.219872,175,1657.752496
-103.179066,140,1657.805651
-117.705869,151,1657.86301
-103.255129,115,1657.906515
-34.870513,1600,1658.690029
-102.904504,187,1658.759754
-104.342381,251,1658.852982
-103.76056,188,1658.918896
-104.518741,141,1658.966045
-103.172735,183,1659.024855
-103.896967,123,1659.063959
-104.296169,165,1659.115624
-103.980972,200,1659.174644
-103.67316,151,1659.219948
-117.576524,154,1659.265415
-111.410463,581,1659.750128
-102.763871,118,1659.795223
-102.671393,134,1659.843206
-103.345546,113,1659.884482
-115.930154,852,1660.145111
-103.216023,138,1660.185877
-116.797094,133,1660.225197
-34.176796,1600,1661.037093
-103.170017,105,1661.069682
-102.626168,133,1661.109566
-104.591522,74,1661.1322
-103.917658,119,1661.167326
-103.757816,182,1661.509392
-103.043669,144,1661.562231
-103.751649,172,1661.625598
-104.761748,126,1661.673882
-117.368332,140,1661.727357
-103.449989,135,1661.778352
-104.064518,128,1661.82366
-103.434658,156,1661.878684
-117.013491,146,1661.929774
-103.114969,163,1661.982635
-103.218518,152,1662.03197
-103.367386,123,1662.070677
-103.873688,175,1662.123666
-103.475838,183,1662.464991
-103.800718,164,1662.525404
-117.261663,123,1662.572643
-115.058204,126,1662.62067
-103.146818,192,1662.691112
-116.768492,173,1662.753735
-116.196185,154,1662.807656
-103.417713,149,1662.856331
-108.379927,454,1662.994785
-115.425657,145,1663.039165
-103.595765,160,1663.086734
-103.039205,144,1663.12866
-104.562229,160,1663.464806
-104.059301,120,1663.509276
-118.202875,177,1663.576151
-103.550346,134,1663.62718
-118.265145,211,1663.706307
-103.30217,126,1663.750564
-103.466146,134,1663.795962
-117.289634,165,1663.851185
-129.442221,1555,1664.630301
-104.015769,179,1664.692986
-115.423543,152,1664.745881
-103.794222,132,1664.789982
-103.845898,118,1664.827368
-104.063687,163,1664.878023
-103.928213,183,1664.932949
-103.152163,141,1664.975299
-104.063704,141,1665.017322
-115.802606,143,1665.34511
-113.670588,103,1665.383066
-115.512347,129,1665.433306
-103.97419,175,1665.498304
-111.079737,554,1665.691851
-114.528014,127,1665.735944
-104.409536,163,1665.78828
-116.164329,109,1665.824839
-116.275604,148,1665.871372
-99.033581,190,1665.928849
-116.791371,145,1665.97242
-104.081702,168,1666.021082
-116.252128,148,1666.352607
-116.807849,130,1666.402471
-124.888441,233,1666.491699
-117.357731,125,1666.540123
-116.816474,99,1666.578634
-117.084623,117,1666.621368
-115.927687,102,1666.659017
-99.770392,113,1666.697836
-102.060213,171,1666.753745
-116.355774,155,1666.804441
-117.151333,113,1666.842314
-96.928201,135,1666.884517
-114.417918,165,1666.937414
-115.181001,120,1666.975482
-95.551697,155,1667.308155
-103.182518,248,1667.398496
-115.977092,151,1667.45581
-123.807809,112,1667.499969
-22.862107,1600,1668.301885
-102.428854,123,1668.349585
-100.391193,128,1668.399506
-94.955534,132,1668.449619
-126.072032,121,1668.496583
-127.710135,118,1668.54292
-114.835664,123,1668.587531
-118.402916,180,1668.65084
-115.814377,131,1668.695217
-64.807586,1600,1669.513224
-120.060098,201,1669.586237
-117.174953,96,1669.621842
-102.789586,204,1669.690748
-120.033336,114,1669.728649
-117.906311,109,1669.764815
-118.998568,98,1669.797675
-128.357042,105,1669.830896
-116.048513,120,1669.868691
-104.567599,169,1669.918823
-116.150339,155,1670.312784
-105.10194,182,1670.388945
-105.231237,123,1670.44786
-101.980243,171,1670.514561
-114.783381,126,1670.563586
-120.086803,128,1670.613645
-116.872019,132,1670.672831
-103.937887,184,1670.734061
-104.534317,116,1670.773172
-105.688357,210,1670.838086
-105.33135,170,1670.890917
-117.000298,131,1670.931468
-118.131251,173,1670.98499
-103.695074,266,1671.349576
-104.696352,145,1671.402705
-102.8976,167,1671.465301
-103.993125,174,1671.529985
-103.421514,150,1671.587219
-117.218404,124,1671.632505
-104.014663,173,1671.691822
-105.808796,172,1671.748455
-105.711641,193,1671.810522
-118.834995,162,1671.862496
-115.992002,125,1671.90136
-119.505998,161,1671.950896
-116.687527,154,1671.997532
-116.295329,132,1672.318902
-106.101251,210,1672.395886
-102.604246,157,1672.454319
-104.210971,128,1672.503135
-103.603466,168,1672.56629
-107.294501,369,1672.69513
-103.470536,184,1672.755684
-102.792084,213,1672.822863
-104.584938,109,1672.857189
-105.106762,163,1672.906963
-106.315368,365,1673.302588
-102.395517,213,1673.380292
-103.160506,166,1673.44193
-103.462908,187,1673.511422
-105.195507,156,1673.568561
-103.060502,128,1673.613912
-118.816668,118,1673.656226
-104.700205,107,1673.692513
-116.287389,144,1673.740335
-105.657456,101,1673.772518
-103.194783,209,1673.835929
-118.346471,179,1673.891018
-103.35972,109,1673.924354
-103.048071,172,1674.260256
-106.37614,261,1674.355932
-104.178536,189,1674.42619
-100.971256,167,1674.48835
-113.228046,108,1674.531503
-101.8925,139,1674.582782
-103.696743,169,1674.641686
-103.151242,164,1674.696532
-103.029102,180,1674.753692
-112.422771,96,1674.785506
-120.563469,122,1674.824929
-114.579252,100,1674.856694
-104.639575,118,1674.893249
-103.015819,220,1675.243685
-102.408397,163,1675.303786
-111.625209,94,1675.340667
-104.801288,105,1675.380638
-104.886894,176,1675.446072
-104.05338,204,1675.521013
-103.04365,159,1675.576756
-105.532183,110,1675.614422
-114.3767,110,1675.652298
-106.578658,347,1675.760876
-104.936685,122,1675.798767
-103.496308,170,1675.849721
-105.302646,124,1675.887274
-103.413114,204,1676.226935
-113.59999,102,1676.264085
-114.695921,107,1676.305785
-103.128794,144,1676.359554
-103.441891,167,1676.421777
-104.584851,120,1676.466759
-103.129117,228,1676.546477
-103.473386,171,1676.602599
-103.380493,125,1676.644196
-105.169725,242,1676.718541
-104.155255,138,1676.761847
-113.980591,102,1676.795447
-114.826332,103,1676.828687
-115.002935,118,1676.865531
-101.92602,198,1677.210498
-103.398497,131,1677.261652
-101.851636,145,1677.316788
-105.487299,161,1677.376007
-101.640293,192,1677.447278
-102.990536,173,1677.508455
-102.280579,155,1677.562479
-102.381939,154,1677.616601
-102.375842,183,1677.684908
-120.555936,134,1677.730529
-104.482064,135,1677.775647
-102.148998,147,1677.823776
-103.335842,124,1677.865439
-105.380157,150,1678.214361
-103.045033,121,1678.260609
-102.892043,147,1678.316215
-115.46999,92,1678.353591
-103.623683,189,1678.429252
-101.06572,165,1678.490759
-103.305262,211,1678.564442
-117.661166,140,1678.612552
-105.072874,165,1678.666638
-104.604242,249,1678.743347
-103.802852,220,1678.809579
-119.840433,265,1678.887101
-117.61145,161,1679.221716
-102.909015,197,1679.293827
-103.452539,154,1679.351395
-102.500873,118,1679.395929
-101.196802,152,1679.452925
-103.175761,223,1679.531344
-102.878617,200,1679.598194
-102.659872,126,1679.639904
-102.594621,169,1679.692955
-104.353904,101,1679.72616
-103.532367,221,1679.792712
-103.074365,163,1679.84254
-103.373209,121,1679.878307
-106.183835,361,1680.285851
-104.055743,144,1680.340011
-105.269775,281,1680.442902
-102.73722,201,1680.513096
-102.809314,149,1680.563007
-115.352939,133,1680.607127
-102.984666,155,1680.655866
-105.105308,134,1680.698253
-102.232314,142,1680.741461
-102.11988,178,1680.794967
-103.598076,184,1680.849045
-102.589397,127,1681.172337
-116.08752,114,1681.21535
-101.732333,143,1681.268999
-99.764687,124,1681.316925
-102.911304,217,1681.399322
-103.282187,183,1681.463955
-102.983169,113,1681.502514
-115.115734,101,1681.537257
-103.413082,173,1681.593826
-110.287403,466,1681.736569
-102.208801,178,1681.790012
-102.769919,153,1682.124984
-103.339597,187,1682.194673
-102.293805,194,1682.267206
-101.740204,108,1682.308308
-103.103748,114,1682.351967
-105.403004,281,1682.450447
-101.560977,205,1682.517839
-105.220752,158,1682.568451
-101.89449,203,1682.631914
-118.726333,155,1682.679298
-102.306088,187,1682.735059
-104.821839,247,1683.088965
-111.045516,467,1683.259169
-102.408157,202,1683.336247
-102.480291,210,1683.414237
-103.056638,137,1683.462458
-109.343258,377,1683.582002
-100.685121,159,1683.631532
-104.090007,258,1683.708233
-103.580221,211,1683.7697
-104.719975,306,1684.161685
-102.723846,158,1684.220772
-101.292014,139,1684.274646
-101.46878,153,1684.331559
-114.014681,101,1684.368457
-103.917422,155,1684.42226
-115.901982,158,1684.476081
-102.682783,195,1684.538836
-102.312826,199,1684.601058
-102.561211,152,1684.647191
-120.061881,187,1684.703986
-102.700917,188,1685.044739
-103.037683,177,1685.10895
-102.690676,159,1685.168879
-117.18195,132,1685.219836
-118.6529,152,1685.278498
-101.266223,144,1685.330904
-101.894024,161,1685.387658
-112.279384,632,1685.588069
-104.838682,288,1685.673079
-101.981971,193,1686.012033
-101.674477,193,1686.08066
-102.329688,149,1686.137264
-123.12655,1086,1686.502084
-102.850087,171,1686.555008
-103.574134,164,1686.604174
-101.730544,163,1686.652456
-101.128391,165,1686.986162
-101.684262,163,1687.044365
-101.102794,150,1687.100513
-101.509269,165,1687.161577
-101.207695,208,1687.238143
-102.270595,139,1687.287071
-116.306825,124,1687.329705
-110.455581,565,1687.503346
-101.096939,160,1687.551621
-102.028194,194,1687.608901
-101.22754,179,1687.944249
-114.327691,720,1688.214846
-115.236426,125,1688.261893
-118.088952,125,1688.308056
-103.549287,150,1688.357638
-103.66457,139,1688.403662
-101.761157,191,1688.463109
-103.220678,263,1688.542172
-101.531227,169,1688.59306
-101.702137,185,1688.935368
-102.26435,141,1688.987459
-102.197567,155,1689.045492
-103.479249,149,1689.101217
-101.843923,149,1689.157462
-112.376153,105,1689.196416
-102.178798,116,1689.237176
-101.85231,173,1689.294696
-102.31986,182,1689.353927
-102.997865,179,1689.410035
-100.765116,173,1689.462581
-100.610393,138,1689.50401
-101.513421,157,1689.551456
-101.549314,157,1689.877052
-100.943537,171,1689.938033
-100.055103,141,1689.991725
-101.293859,166,1690.053494
-101.101639,145,1690.108198
-116.643986,148,1690.162526
-101.13271,171,1690.220937
-100.72575,170,1690.276746
-100.987192,167,1690.330107
-119.843642,126,1690.370669
-102.328552,130,1690.410926
-102.33469,149,1690.455414
-101.983022,152,1690.500852
-100.763077,165,1690.548789
-118.763415,178,1690.889736
-102.132864,225,1690.974978
-101.216566,171,1691.038729
-101.054962,153,1691.0966
-100.522034,150,1691.149985
-102.266415,160,1691.204384
-115.650182,125,1691.246936
-104.772233,297,1691.340249
-101.634953,117,1691.377271
-102.256239,200,1691.438022
-101.345382,174,1691.489853
-102.443146,165,1691.819719
-100.54086,164,1691.878427
-115.804685,116,1691.923601
